F,Altitude,Country,Fragmentation_Devices,Fragmentation_Devices_Type,Fragmentation_Devices_Weight,Fragmentation_Devices_Weight_Tons,High_Explosives,High_Explosives_Type,High_Explosives_Weight,High_Explosives_Weight_Tons,Incendiary_Devices,Incendiary_Devices_Type,Incendiary_Devices_Weight,Incendiary_Devices_Weight_Tons,Mission_Date,Mission_ID,Takeoff_Base,Takeoff_Latitude,Takeoff_Location,Takeoff_Longitude,Target_City,Target_Country,Target_Latitude,Target_Longitude,Theater_of_Operations,Total_Weight,Total_Weight_Tons
A36,,USA,,,,,64,500 LB GP (GP-M43/M64),,16,,,,,8/16/1943,96,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,VILLA SAN GIOVANNI,ITALY,38.2,15.65,MTO,,16
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,8/17/1943,646,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,LA SPEZIA,ITALY,44.1,9.83,MTO,,3
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,8/17/1943,647,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,LAMEZIA,ITALY,38.92,16.25,MTO,,3
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/18/1943,998,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SCALEA,ITALY,39.85,15.78,MTO,,6
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/18/1943,1204,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,NICASTRO,ITALY,38.97,16.3,MTO,,0
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,8/19/1943,1237,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CATANZARO,ITALY,38.9,16.62,MTO,,8
A36,,USA,,,,,44,500 LB GP (GP-M43/M64),,11,,,,,8/22/1943,1839,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SALERNO,ITALY,40.67,14.73,MTO,,11
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,8/23/1943,1889,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,EBOLI,ITALY,40.6,15.07,MTO,,3
PV-1 VENTURA,,NEW ZEALAND,,,,0,16,1000 LB GP (GP-M44/M65),16000,8,,,,0,2/18/1945,2030,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.383889,BANIU HARBOR,SOLOMON ISLANDS,-5.5,154.9,PTO,16000,8
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,8/24/1943,2140,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,CASTROVILLARI,ITALY,39.8,16.2,MTO,,8
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/24/1943,2141,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SIBARI,ITALY,39.78,16.47,MTO,,6
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/24/1943,2145,PONTE OLIVO AIRFIELD,37.131022,SICILY,14.321464,SAPRI,ITALY,40.07,15.63,MTO,,0
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,8/27/1943,2774,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,PAOLA,ITALY,39.35,16.05,MTO,,8
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/27/1943,2775,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,SIBARI,ITALY,39.78,16.47,MTO,,6
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,8/27/1943,2776,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,CASERTA,ITALY,41.07,14.33,MTO,,4
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,8/28/1943,3202,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,AVERSA,ITALY,40.97,16.18,MTO,,3
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/28/1943,3206,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,CASTROVILLARI,ITALY,39.8,16.2,MTO,,0
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,8/29/1943,3284,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,ANGITOLA RIVER,ITALY,38.75,16.17,MTO,,6
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,8/29/1943,3286,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,TORRE ANNUNZIATA,ITALY,40.77,14.43,MTO,,3
A36,,USA,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,8/2/1944,3730,PORETTA AIRFIELD,42.55,ITALY,9.484722,FABA SABINA,ITALY,42.2,12.72,MTO,,2
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/31/1943,3819,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,SAPRI,ITALY,40.07,15.63,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,8/31/1943,3820,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,CETRARO,ITALY,39.5,15.93,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/1/1943,4157,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,CAPUA,ITALY,41.1,14.2,MTO,,0
A36,,USA,,,,,52,500 LB GP (GP-M43/M64),,13,,,,,9/2/1943,4406,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,NICASTRO,ITALY,38.97,16.3,MTO,,13
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,9/2/1943,4409,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,LAMEZIA,ITALY,38.92,16.25,MTO,,8
A36,,USA,,,,,30,500 LB GP (GP-M43/M64),,7.5,,,,,9/2/1943,4410,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,CATANZARO,ITALY,38.9,16.62,MTO,,7.5
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,9/3/1943,4733,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,MARINA DI CATANZARO,ITALY,40.83,16.23,MTO,,3
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,9/3/1943,4739,OUDNA,36.649608,TUNISIA,10.121936,GROTTAGLIE,GREECE,40.53,17.42,MTO,,36
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,8/3/1944,5546,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,PORTES LES VALENCE,,44.67,5.25,,,158.25
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,,,,0,9/7/1943,5928,OUDNA,36.649608,TUNISIA,10.121936,MANDURIA,GREECE,40.4,17.63,MTO,,25.75
A36,,USA,,,,,64,500 LB GP (GP-M43/M64),,16,,,,,9/12/1943,7659,CAPACCIO,40.421181,ITALY,15.00565,SAPRI,ITALY,40.07,15.63,MTO,,16
A36,,USA,,,,,46,500 LB GP (GP-M43/M64),,11.5,,,,,9/15/1943,8512,CAPACCIO,40.421181,ITALY,15.00565,PESCOPAGANO,ITALY,40.85,15.4,MTO,,11.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/15/1943,8523,CAPACCIO,40.421181,ITALY,15.00565,NOCERA,ITALY,40.73,14.62,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/15/1943,8524,CAPACCIO,40.421181,ITALY,15.00565,CAVA,ITALY,45.13,9.12,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/15/1943,8525,CAPACCIO,40.421181,ITALY,15.00565,GRAZZANISE,ITALY,41.1,14.12,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/15/1943,8527,CAPACCIO,40.421181,ITALY,15.00565,NAPLES,ITALY,40.67,14,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/15/1943,8529,CAPACCIO,40.421181,ITALY,15.00565,TORRE ANNUNZIATA,ITALY,40.77,14.43,MTO,,0
A36,,USA,,,,,46,500 LB GP (GP-M43/M64),,11.5,,,,,9/16/1943,8887,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,BARCELLONA,ITALY,38.13,15.22,MTO,,11.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/16/1943,8898,CAPACCIO,40.421181,ITALY,15.00565,CAVA DI TIRRENI,ITALY,40.7,14.7,MTO,,0
LIB,,GREAT BRITAIN,,,,0,0,500 LB GP (GP-M43/M64),,,107,FLARES,,0,9/16/1943,8900,OUDNA,36.649608,TUNISIA,10.121936,POTENZA,GREECE,40.63,15.8,MTO,,12.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/17/1943,9198,CAPACCIO,40.421181,ITALY,15.00565,EBOLI,ITALY,40.6,15.07,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/17/1943,9200,CAPACCIO,40.421181,ITALY,15.00565,SOLOFRA,ITALY,40.82,14.83,MTO,,0
A36,,USA,,,,,40,500 LB GP (GP-M43/M64),,10,,,,,9/18/1943,9463,BARCELONA LANDING GROUND,38.216681,SICILY,15.233294,COSENZA,ITALY,39.27,16.25,MTO,,10
A36,,USA,,,,,38,500 LB GP (GP-M43/M64),,9.5,,,,,9/18/1943,9465,CAPACCIO,40.421181,ITALY,15.00565,SARNO,ITALY,40.8,14.6,MTO,,9.5
A36,,USA,,,,,14,500 LB GP (GP-M43/M64),,3.5,,,,,9/18/1943,9468,CAPACCIO,40.421181,ITALY,15.00565,AULETTA,ITALY,40.57,15.43,MTO,,3.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/18/1943,9471,CAPACCIO,40.421181,ITALY,15.00565,BATTIPAGLIA,ITALY,40.62,14.97,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/18/1943,9473,CAPACCIO,40.421181,ITALY,15.00565,BAIANO,ITALY,40.42,14.62,MTO,,0
A36,,USA,,,,,35,500 LB GP (GP-M43/M64),,8.75,,,,,9/19/1943,9752,CAPACCIO,40.421181,ITALY,15.00565,SAN ANDREA,ITALY,42.8,10.13,MTO,,8.75
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,9/19/1943,9755,CAPACCIO,40.421181,ITALY,15.00565,ANDRIA,ITALY,41.22,16.25,MTO,,6
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/19/1943,9765,CAPACCIO,40.421181,ITALY,15.00565,POTENZA,ITALY,40.63,15.8,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/19/1943,9766,CAPACCIO,40.421181,ITALY,15.00565,CALABRITTO,ITALY,40.78,15.22,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/19/1943,9767,CAPACCIO,40.421181,ITALY,15.00565,TEORA,ITALY,40.85,15.25,MTO,,0
A36,,USA,,,,,40,500 LB GP (GP-M43/M64),,10,,,,,9/20/1943,9777,CAPACCIO,40.421181,ITALY,15.00565,SALERNO,ITALY,40.67,14.73,MTO,,10
A36,,USA,,,,,30,500 LB GP (GP-M43/M64),,7.5,,,,,9/21/1943,10036,CAPACCIO,40.421181,ITALY,15.00565,MONTELLA,ITALY,40.83,15.02,MTO,,7.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/22/1943,10334,CAPACCIO,40.421181,ITALY,15.00565,AVELLINO,ITALY,40.9,14.78,MTO,,0
HALI,,GREAT BRITAIN,,,,0,,,,,,,,0,9/22/1943,10617,OUDNA,36.649608,TUNISIA,10.121936,CALATO,CRETE,36.47,28.33,MTO,,0
A36,,USA,,,,,38,500 LB GP (GP-M43/M64),,9.5,,,,,9/23/1943,10625,CAPACCIO,40.421181,ITALY,15.00565,SERINO,ITALY,40.12,15.83,MTO,,9.5
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,9/24/1943,10938,SELE AIRFIELD,40.497397,ITALY,14.943019,BAROMISSI,ITALY,40.73,14.75,MTO,,6
A36,,USA,,,,,40,500 LB GP (GP-M43/M64),,10,,,,,9/25/1943,11102,SELE AIRFIELD,40.497397,ITALY,14.943019,SEZZE,ITALY,41.48,13.08,MTO,,10
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,9/25/1943,11103,SELE AIRFIELD,40.497397,ITALY,14.943019,SANTA LUCIA,ITALY,45.05,11,MTO,,5
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,9/25/1943,11104,SELE AIRFIELD,40.497397,ITALY,14.943019,NOCERA,ITALY,40.73,14.62,MTO,,4
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,9/27/1943,11441,SELE AIRFIELD,40.497397,ITALY,14.943019,SANTA SEVERA,ITALY,42.02,11.95,MTO,,5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/28/1943,11744,SELE AIRFIELD,40.497397,ITALY,14.943019,BENEVENTO,ITALY,41.13,14.75,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,9/28/1943,11745,SELE AIRFIELD,40.497397,ITALY,14.943019,SAN SALVATORE,ITALY,44.73,9.37,MTO,,0
A36,,USA,,,,,40,500 LB GP (GP-M43/M64),,10,,,,,10/1/1943,12040,SELE AIRFIELD,40.497397,ITALY,14.943019,CAROVILLI,ITALY,41.72,14.3,MTO,,10
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,10/1/1943,12041,SELE AIRFIELD,40.497397,ITALY,14.943019,MONDRAGONE,ITALY,41.12,13.87,MTO,,8
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,10/1/1943,12043,SELE AIRFIELD,40.497397,ITALY,14.943019,MAGLIANO,ITALY,42.6,11.3,MTO,,5
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,10/2/1943,12341,SELE AIRFIELD,40.497397,ITALY,14.943019,VOLTURNO,ITALY,41.02,13.92,MTO,,8
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/2/1943,12349,OUDNA,36.649608,TUNISIA,10.121936,FORMIA COAST ROAD,,41.25,13.62,EAST AFRICA,,59
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/2/1943,12350,OUDNA,36.649608,TUNISIA,10.121936,GRAZZANISE BRIDGES,,41.1,14.12,EAST AFRICA,,50
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/4/1943,12673,SELE AIRFIELD,40.497397,ITALY,14.943019,41 00 N 015 00 E,ITALY,41,15,MTO,,0
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,8/10/1944,12841,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,KRALJEVO M/Y,,43.72,20.7,,,109.75
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,10/6/1943,13222,SELE AIRFIELD,40.497397,ITALY,14.943019,42 00 N 013 00 E,ITALY,42,13,MTO,,4
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/10/1943,14131,OUDNA,36.649608,TUNISIA,10.121936,TERRACINA COAST ROAD,,41.27,13.25,EAST AFRICA,,96.5
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/12/1943,14428,OUDNA,36.649608,TUNISIA,10.121936,CIVITAVECCHIA RR BRIDGES,ITALY,43.18,16.62,MTO,,85
A36,,USA,,,,,38,500 LB GP (GP-M43/M64),,9.5,,,,,10/13/1943,14440,CAPACCIO,40.421181,ITALY,15.00565,PONTELATONE,ITALY,40,13,MTO,,9.5
A36,,USA,,,,,14,500 LB GP (GP-M43/M64),,3.5,,,,,10/13/1943,14446,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,VOLTURNO,ITALY,41.02,13.92,MTO,,3.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/13/1943,14459,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,PONTE SAN MARTINO,ITALY,45.6,7.8,MTO,,0
A36,,USA,,,,,22,500 LB GP (GP-M43/M64),,5.5,,,,,10/14/1943,14470,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,CANCELLO,ITALY,40.98,14.4,MTO,,5.5
A36,,USA,,,,,14,500 LB GP (GP-M43/M64),,3.5,,,,,10/14/1943,14471,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,FORMICOLA,ITALY,41.22,14.22,MTO,,3.5
236/330 WINGS,47,GREAT BRITAIN,0,,,,,,,,,,,,10/14/1943,14480,93,TUNISIA,OUDNA,36.649608,TALAMONE,,1108,42.55,EAST AFRICA,0,
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/15/1943,14737,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,SPARANISE,ITALY,41.2,14.12,MTO,,0
A36,,USA,,,,,44,500 LB GP (GP-M43/M64),,11,,,,,10/16/1943,14759,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,ALIFE,ITALY,41.32,14.28,MTO,,11
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,10/16/1943,14764,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,FRANCOLISE,ITALY,41.2,14.03,MTO,,6
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/16/1943,14770,OUDNA,36.649608,TUNISIA,10.121936,ROME CASALE L/G,,41.9,12.47,EAST AFRICA,,20
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,10/17/1943,15014,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,NOCELLETA,ITALY,40.87,14.3,MTO,,6
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,10/19/1943,15078,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,BAIA A LATINA,ITALY,41.3,14.25,MTO,,12
A36,,USA,,,,,32,500 LB GP (GP-M43/M64),,8,,,,,10/19/1943,15081,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,ISERNIA,ITALY,41.6,14.23,MTO,,8
A36,,USA,,,,,28,500 LB GP (GP-M43/M64),,7,,,,,10/20/1943,15320,CAPACCIO,40.421181,ITALY,15.00565,SAN GATA,ITALY,38.08,16.53,MTO,,7
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/20/1943,15332,CAPACCIO,40.421181,ITALY,15.00565,S CESARIO,ITALY,40.28,18.15,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/20/1943,15333,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,ARCE,ITALY,41.6,13.6,MTO,,0
WELL,,GREAT BRITAIN,,,,0,,,,,,,,0,10/20/1943,15339,OUDNA,36.649608,TUNISIA,10.121936,FURBARA A/D,,41,12,EAST AFRICA,,69.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/21/1943,15625,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,CASSINE,ITALY,44.73,8.53,MTO,,0
A36,,USA,,,,,23,500 LB GP (GP-M43/M64),,5.75,,,,,10/22/1943,15669,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,ORBETELLO,ITALY,42.45,11.22,MTO,,5.75
A36,,USA,,,,,11,500 LB GP (GP-M43/M64),,2.75,,,,,10/22/1943,15672,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,ROME,ITALY,41.9,12.47,MTO,,2.75
WELL,10,GREAT BRITAIN,,,,0,,,,,,,,0,10/22/1943,15920,OUDNA,36.649608,TUNISIA,10.121936,PORTO CIVITANOVA,GREECE,43.3,13.73,MTO,,65
A36,,USA,,,,,92,500 LB GP (GP-M43/M64),,23,,,,,10/23/1943,15936,CAPACCIO,40.421181,ITALY,15.00565,COSENZA,ITALY,39.27,16.25,MTO,,23
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,10/23/1943,15941,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,AQUINO,ITALY,41.48,13.7,MTO,,4
A36,,USA,,,,,8,500 LB GP (GP-M43/M64),,2,,,,,10/23/1943,15944,CAPACCIO,40.421181,ITALY,15.00565,PATERNO,ITALY,37.57,14.88,MTO,,2
WELL,35,GREAT BRITAIN,,,,0,,,,,,,,0,10/23/1943,15957,OUDNA,36.649608,TUNISIA,10.121936,GUIDONIAA A/D,,41.98,12.73,EAST AFRICA,,107.5
A36,,USA,,,,,30,500 LB GP (GP-M43/M64),,7.5,,,,,10/24/1943,16236,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,VENAFRO,ITALY,41.48,14.03,MTO,,7.5
WELL,90,GREAT BRITAIN,,,,0,,,,,,,,0,10/24/1943,16245,OUDNA,36.649608,TUNISIA,10.121936,PISTOIA M/Y,,43.87,10.93,EAST AFRICA,,64.5
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,10/26/1943,16561,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,VAIANO,ITALY,41.33,14.13,MTO,,12
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,10/26/1943,16578,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,PIETRAVAIRANO,ITALY,41.33,14.17,MTO,,0
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,10/27/1943,16599,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,GAETA,ITALY,41.2,13.57,MTO,,12
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,10/28/1943,16812,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,PRATELLA,ITALY,41.57,14.65,MTO,,5
A36,,USA,,,,,66,500 LB GP (GP-M43/M64),,16.5,,,,,10/29/1943,16820,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,RACCAMONFINA,ITALY,41.28,13.98,MTO,,16.5
A36,,USA,,,,,42,500 LB GP (GP-M43/M64),,10.5,,,,,10/29/1943,16826,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,MINTURNO,ITALY,41.25,13.75,MTO,,10.5
WELL,50,GREAT BRITAIN,,,,0,,,,,,,,0,10/29/1943,16840,OUDNA,36.649608,TUNISIA,10.121936,GROSSETTO M/Y,,42.77,11.13,EAST AFRICA,,58
A36,,USA,,,,,48,500 LB GP (GP-M43/M64),,12,,,,,10/30/1943,16865,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,MIGNANO,ITALY,41.38,13.97,MTO,,12
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,10/30/1943,16869,CAPACCIO,40.421181,ITALY,15.00565,GARIGLIANO,ITALY,39.87,18.37,MTO,,5
WELL,20,GREAT BRITAIN,,,,0,,,,,,,,0,10/30/1943,16878,OUDNA,36.649608,TUNISIA,10.121936,PERUGIA A/D,,43.12,12.38,EAST AFRICA,,34.5
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,3/3/1945,17082,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,POLA NAVAL DOCKYARDS,,44.87,13.85,,,87.375
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,11/1/1943,17119,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,PONTECORVO,ITALY,41.45,13.67,MTO,,6
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,11/1/1943,17121,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,45 00 N 012 00 E,ITALY,45,12,MTO,,3
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,11/1/1943,17125,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,41 20 N 013 00 E,ITALY,41.33,13,MTO,,0
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,11/1/1943,17126,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,41 20 N 013 20 E,ITALY,41.33,13.33,MTO,,0
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,11/1/1943,17128,OUDNA,36.649608,TUNISIA,10.121936,VIA REGGIO,,44.87,10.27,EAST AFRICA,,25
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,11/2/1943,17161,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,SORA,ITALY,41.7,13.62,MTO,,6
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,11/2/1943,17166,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,SAN BIAGIO,ITALY,43.33,12.3,MTO,,3
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,11/2/1943,17167,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,45 20 N 012 20 E,ITALY,45.33,12.33,MTO,,3
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,11/2/1943,17175,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,41 00 N 013 40 E,ITALY,41,13.67,MTO,,0
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,11/2/1943,17181,OUDNA,36.649608,TUNISIA,10.121936,FIANO/ROMANO A/D,,45.25,7.52,EAST AFRICA,,51.75
A36,,USA,,,,,20,500 LB GP (GP-M43/M64),,5,,,,,11/3/1943,17460,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,CISTERNA DI ROMA,ITALY,41.57,12.83,MTO,,5
A36,,USA,,,,,16,500 LB GP (GP-M43/M64),,4,,,,,11/3/1943,17461,SERRETELLA AIRFIELD,40.608447,ITALY,14.982761,41 20 N 013 40 E,ITALY,41.33,13.67,MTO,,4
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,8/14/1944,17541,"""TORTORELLA, FOGGIA""",4248,ITALY,1355,MARSEILLES PORT,,43.28,5.37,,,78.75
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,11/4/1943,17798,GUADO AIRFIELD,40.62,ITALY,14.9125,MONTAQUILLA,ITALY,41.57,14.12,MTO,,6
PV-1 VENTURA,,NEW ZEALAND,,,,0,6,250 LB GP (GP-M57),1500,0.75,,,,0,8/15/1944,17811,BOUGAINVILLE ISLAND,-6.244444,SOLOMON ISLANDS,155.383889,TUNURU,SOLOMON ISLANDS,-6.2,155.5666667,PTO,1500,0.75
LIB,,GREAT BRITAIN,,,,0,,,,,,,,0,11/4/1943,18010,OUDNA,36.649608,TUNISIA,10.121936,ORTE,GREECE,42.47,12.4,MTO,,75
A36,,USA,,,,,52,500 LB GP (GP-M43/M64),,13,,,,,11/5/1943,18014,GUADO AIRFIELD,40.62,ITALY,14.9125,FORNELLI,ITALY,41.62,14.15,MTO,,13
A36,,USA,,,,,24,500 LB GP (GP-M43/M64),,6,,,,,11/5/1943,18021,GUADO AIRFIELD,40.62,ITALY,14.9125,CASSINO,ITALY,41.48,13.82,MTO,,6
A36,,USA,,,,,22,500 LB GP (GP-M43/M64),,5.5,,,,,11/5/1943,18023,GUADO AIRFIELD,40.62,ITALY,14.9125,TERRACINA,ITALY,41.27,13.25,MTO,,5.5
A36,,USA,,,,,0,500 LB GP (GP-M43/M64),,0,,,,,11/5/1943,18024,GUADO AIRFIELD,40.62,ITALY,14.9125,45 00 N 012 00 E,ITALY,45,12,MTO,,0
A36,,USA,,,,,12,500 LB GP (GP-M43/M64),,3,,,,,11/6/1943,18326,GUADO AIRFIELD,40.62,ITALY,14.9125,41 20 N 009 00 E,ITALY,41.33,9,MTO,,3
